peliId|directorId|titol|durada|valoracio
76829|25950|Lovers Like Us|107|7.1
86680|167436|The Unholy|102|5.9
55150|96159|Invitation to a Gunfighter|92|5.3
81396|4109|Jimmy the Gent|67|6.7
27944|85002|Rain Fall|111|6.0
85870|1011158|My Way|148|6.2
52788|937570|Sisters|92|3.9
42485|923620|Cat's Play|115|3.3
245072|923620|The House Under the Rocks|96|7.5
199456|20023|Struggle in the Valley|105|5.0
87939|14227|Two Smart People|93|7.0
108345|76381|The Command|94|4.5
91480|89674|Mockery|75|0.0
183247|116326|The Inspector|112|6.5
54162|1312357|Hotel California|0|4.0
207641|100369|Project Shadowchaser II|94|2.0
1849|19457|Nine Hours to Rama|119|0.0
213443|70862|Man-Proof|75|6.0
90582|55983|Tales from Muppetland: The Frog Prince|50|3.5
171032|583285|Man of the Moment|81|0.0
36258|532757|Orion's Key|99|1.5
50697|43789|Nowhere to Go|89|6.4
39494|4109|Private Detective 62|66|5.5
158870|1140231|Newlyweeds|87|4.8
172386|125266|Return to Nim's Island|90|4.8
28712|101709|The Last Gangster|81|5.3
48689|12804|Curtain Call|94|5.6
113823|69392|Three Guys Named Mike|90|5.7
73085|24970|Wreckage|87|3.8
88905|65242|Monster Island|120|4.0
165569|158634|Wuthering Heights|90|4.5
140605|15912|Certain Fury|87|6.3
57012|15912|Talking to Heaven|142|4.6
108251|15912|Girl Fight|90|5.9
43432|109356|Roma|148|6.0
30861|107152|The Last House in the Woods|85|4.7
46743|66274|Out of Bounds|93|5.9
19183|563882|The Derby Stallion|98|4.7
220746|1208891|Jewtopia|90|4.3
52784|47062|His and Hers|96|4.0
45247|67619|Light in the Piazza|102|5.7
65489|261224|Malta Story|97|5.0
31933|90864|The Land Before Time XII: The Great Day of the Flyers|77|6.2
83667|33062|Payment on Demand|90|7.1
35009|81285|Storm Warning|93|6.9
54782|82443|The Substitute 4: Failure Is Not an Option|91|6.4
256503|1369325|Nas: Time Is Illmatic|74|7.1
39477|146681|Small Town Saturday Night|94|6.6
52252|87671|Ricky Gervais: Out of England 2 - The Stand-Up Special|74|7.9
231474|1239766|The Hunters|85|5.0
238368|82413|High Barbaree|91|6.0
121003|82413|The Girl from Missouri|75|5.0
223816|82413|Hell Below|101|6.8
190160|82413|While the City Sleeps|66|5.0
48746|89956|The Christmas Party|86|3.9
95866|98043|The Poor Little Rich Girl|78|4.5
70811|77625|Hercules in the Maze of the Minotaur|90|5.0
42343|14293|Geordie|95|7.0
228074|14293|The Blue Lagoon|101|6.5
252360|23799|In the Name of the King III|85|3.3
15614|128639|Invasion|175|4.6
54653|1001963|Last Rites|90|3.3
75834|58075|Hercules in the Underworld|91|4.7
18085|42081|Roving Mars|40|6.6
49060|231521|Tempo|83|4.3
49505|142517|Jim Jefferies: Alcoholocaust|120|7.4
72094|81020|Thorne: Scaredycat|128|5.5
79735|37360|Shoot Out|95|5.8
48669|108738|Terror Trap|86|3.7
77964|34740|That Certain Woman|93|6.5
90957|10790|Hold Your Man|87|2.7
95919|69830|Love|120|6.1
72483|1385254|The Twilight of the Golds|92|7.8
191717|229351|The Major|99|6.7
29609|104961|The Ghost Train|85|6.0
79466|15663|One Spy Too Many|102|6.4
113582|15663|The Spy in the Green Hat|92|7.0
96131|15663|Tribes|90|0.0
221144|15663|Maybe I'll Come Home in the Spring|74|5.5
133148|15663|Hustling|98|4.0
83849|15663|The Night That Panicked America|92|7.8
98130|15663|Goldengirl|104|4.7
281215|15663|Memorial Day|120|0.0
297668|15663|Terrible Joe Moran|120|0.0
129251|15663|The Incident|100|4.8
108259|15663|The Love She Sought|100|1.0
263032|15663|Miss Rose White|100|0.0
15759|15663|Skylark|95|6.0
50299|15663|A Lesson Before Dying|101|4.0
38468|103931|The Jade Mask|66|5.7
19496|15663|Salem Witch Trials|240|6.5
27137|15663|Sybil|89|5.6
111024|14501|Romanoff and Juliet|103|5.5
53575|122969|The Passionate Plumber|73|0.0
101289|21311|See Here, Private Hargrove|101|0.0
162928|93906|Let Us Be Gay|79|3.0
48341|26882|License to Live|109|6.1
98507|96909|Shock Treatment|94|7.0
111359|253716|Secret People|96|5.8
26250|87673|Wanda Sykes: I'ma Be Me|90|6.0
133241|84618|Mariachi Gringo|107|5.6
47925|14567|The Story on Page One|123|0.0
177580|148601|The Affairs of Dobie Gillis|72|0.0
80032|148601|I Love Melvin|77|7.3
30002|148601|The Munsters' Revenge|96|6.0
41551|90076|Strange Bargain|68|3.5
184936|14643|Stingaree|77|6.2
43362|13284|Love Is Better Than Ever|81|0.0
193603|1434676|Hayride|93|5.1
54105|150971|Immigration Tango|92|4.0
191428|923620|Lily Boy|0|5.0
112049|21598|Mad About Men|90|5.8
108917|562695|Vito|93|8.0
153997|51677|The Big Land|92|6.0
97942|57898|Scared To Death|93|5.0
113737|6495|My Own Country|95|6.0
140849|11593|The Rawhide Years|85|4.4
73832|50542|The Ugly Ones|95|6.5
55603|30833|The Golden Eye|69|5.8
138990|68682|Twilight of Honor|115|0.0
215453|78053|The Cariboo Trail|81|5.0
74604|88664|Sh! The Octopus|54|4.0
118443|22140|Nothing Too Good for a Cowboy|92|0.0
16356|22140|Riverworld|86|4.4
42519|1211915|The Brotherhood of Satan|92|5.6
128229|2662|Long Pants|60|5.0
154073|68457|Kid Blue|100|7.3
97910|33062|Juke Girl|90|0.0
186201|108106|The Red Lily|81|7.0
68976|70862|The Unknown Man|86|4.6
87588|26134|Highly Dangerous|90|5.2
118154|38131|Quiet Flows The Don|0|4.3
87881|78053|The Casino Murder Case|82|5.0
80090|150605|Noose|76|4.1
43092|150605|Beat Girl|83|5.2
80633|150605|The Hands of Orlac|95|4.3
31253|99116|Girl in Gold Boots|94|2.2
27832|99116|The Corpse Grinders|72|3.8
27840|99116|Mark of the Astro-Zombies|86|3.0
262609|99116|Astro-Zombies M3: Cloned|105|3.0
77632|44546|Kid Vengeance|90|4.0
84718|99325|Mystery of Edwin Drood|87|5.9
123075|73150|The Bad Seed|100|6.7
147876|8823|The Bowery|92|3.0
13699|93883|The Happy Elf|45|4.0
137491|4137|Snow in August|104|7.6
29817|595684|Fairy Tales|82|6.3
43603|238954|Zouzou|92|5.0
194880|238954|School for Love|96|4.0
66968|238954|Plucking the Daisy|101|0.0
149043|143468|St. Giuseppe Moscati: Doctor to the Poor|200|7.0
289390|1221695|Women Aren't Funny|79|4.6
118446|30207|The Last Outpost|89|5.0
75562|575638|Shun Li and the Poet|100|6.7
244956|96801|Basara: Princess Goh|142|4.3
284276|84061|Cake|102|6.2
237808|1272209|Quod erat demonstrandum|105|6.0
144229|15872|Power Play|102|8.0
166221|1188038|Teresa's Tattoo|88|6.0
44014|67753|Groupie|90|3.4
223497|108987|Professional Sweetheart|73|0.0
10639|5844|LiebesLuder|91|6.0
169832|30422|Number One with a Bullet|103|4.5
190091|101374|Erotikon|85|6.3
158114|88664|The Case of the Black Cat|66|6.0
64984|10076|The Admirable Crichton|94|7.1
220514|1093493|HazMat|80|4.8
82257|94218|Winner Take All|66|0.0
123620|18627|Spike of Bensonhurst|100|9.0
53571|122969|Parlor, Bedroom and Bath|73|2.5
43131|122969|Speak Easily|81|0.0
127040|122969|Pick a Star|76|4.0
51572|122969|I Love Lucy: The Movie|80|7.3
78354|97774|Thoroughbreds Don't Cry|80|7.0
128048|8823|Sea Devils|91|5.2
36109|969838|The Grind|88|3.8
74529|51677|The Sins of Rachel Cade|124|6.0
4930|6778|House of Cards|105|6.0
43151|32427|Rosalie|123|6.0
229757|46307|The Romance of Rosy Ridge|105|0.0
64994|26775|Martial Club|110|5.2
35109|1246494|Alice in Wonderland|72|6.9
119840|1246494|King Lear|185|5.0
60139|127537|Lethal Ninja|97|3.9
42182|127537|Octopus 2: River of Fear|91|3.4
83957|6778|Rapture|105|6.9
69495|81693|Lone Rider|82|4.4
40824|86004|So Dark the Night|71|6.1
80320|2087|These Thousand Hills|96|4.6
227402|30833|Three Wise Girls|68|5.6
258673|1299838|The Trip to Bountiful|89|3.8
63591|77101|Honolulu|83|0.0
29799|100369|Project Shadowchaser III|99|3.8
257578|564872|The Miracle Worker|98|4.0
196862|19093|Never a Dull Moment|89|5.0
65213|111416|Smart Girls Don't Talk|81|4.4
65211|111416|Flaxy Martin|86|3.5
23853|859|Wish You Were Dead|100|0.0
27544|31497|The Company She Keeps|82|6.3
129009|20770|Love Is a Ball|111|4.0
147810|82389|Let's Dance|112|6.3
242458|150127|Way Back Home|131|7.4
112141|1003927|Menno's Mind|95|0.0
39337|122724|Lewis Black: Stark Raving Black|80|6.8
48407|29662|The Last Page|84|6.6
69803|557208|Mayor Cupcake|86|3.5
129415|65133|Katt Williams: Kattpacalypse|60|6.3
13621|74737|Switch|89|6.0
134415|1099125|Vampire Dog|91|3.7
42250|545502|Python 2|89|4.2
43880|32427|Rose Marie|113|0.0
41018|31336|Man in the Attic|82|4.9
6976|44725|Whoever Slew Auntie Roo?|91|7.1
6610|8514|The Wonderful Country|98|5.6
53441|82800|You're Never Too Young|102|6.6
238811|17295|No Man's Land|118|6.6
55989|78439|Southie|95|4.7
38134|63937|Vicious Lips|84|4.2
108812|1744|Until They Sail|94|5.8
44049|15672|Matching Jack|99|6.8
43310|8823|The King and Four Queens|86|3.8
26838|33062|High Wall|99|6.0
99345|19406|The Gallant Hours|115|5.5
84109|112995|Private's Progress|97|6.7
114251|47517|Suspect|81|7.2
90460|117773|Whistling in the Dark|78|6.2
65546|117773|Grand Central Murder|73|6.2
90461|117773|Whistling in Dixie|74|0.0
90465|117773|Whistling in Brooklyn|87|0.0
218098|117773|Song of the Open Road|93|0.0
37484|117773|I Love Trouble|93|6.6
43454|117773|The Fuller Brush Man|93|6.5
62347|114629|Precious Find|85|4.3
252682|114629|Burning Down the House|84|0.0
93335|106629|Desert Victory|70|5.0
44536|47517|Sailor of the King|83|5.5
36491|47517|Carlton-Browne of the F.O.|88|8.3
18373|47517|The Family Way|115|8.3
180836|47517|Miss Marple: The Moving Finger|102|7.2
63045|63852|Textuality|90|4.3
90720|49450|The Hellbenders|90|6.2
79842|1025498|SeaFood|93|4.9
19335|14875|Johnny O'Clock|85|5.2
27635|40199|Reign of Terror|89|6.8
43392|97774|The Jackie Robinson Story|76|6.8
38465|29907|The Shanghai Cobra|64|4.4
46145|97774|Invasion, U.S.A.|73|1.5
56669|1049535|Hider in the House|104|5.5
15909|196823|Kermit's Swamp Years|82|5.6
72460|15312|Harry in Your Pocket|103|6.1
41366|179616|New World Disorder|94|3.8
34768|70862|The Honeymoon Machine|87|6.7
28661|18392|World for Ransom|82|3.8
106017|18392|The Angry Hills|105|4.0
79645|18392|The Grissom Gang|128|6.9
36514|16888|Once a Thief|107|5.8
42354|127936|House Party 4: Down to the Last Minute|96|3.8
61473|129952|Race to Space|104|5.4
42267|42171|White Line Fever|90|6.0
61052|76081|The Night We Called It a Day|97|6.3
70878|232672|Mimesis|0|3.8
40624|76422|In the Shadows|105|5.2
43696|84034|Sadie McKee|93|4.3
15587|61985|Safari|102|4.5
30817|98132|Stealth Fighter|88|4.3
39961|21161|The Land Before Time XIII: The Wisdom of Friends|76|6.0
34862|82518|Solar Attack|91|2.6
77794|6778|I Was Monty's Double|101|8.0
17128|81273|Hanzo the Razor: The Snare|89|6.5
149793|29625|The Lone Wolf Spy Hunt|71|7.0
165300|29625|Hotel Berlin|98|5.0
107874|29625|Escape Me Never|95|5.5
260409|29625|Barricade|75|0.0
46421|29625|Please Murder Me|78|6.8
73941|141475|Limelight|102|5.4
34752|89794|The Glass Wall|82|4.5
67220|190736|Hard Contract|106|6.7
33988|97618|The Pit and the Pendulum|80|2.3
139922|87700|She's Working Her Way Through College|104|0.0
147843|14860|If Winter Comes|97|7.0
141063|99049|Skeleton Key 2: 667 Neighbor of the Beast|123|1.8
85439|932071|Snowflake, the White Gorilla|86|5.4
95724|49214|Man Wanted|62|6.0
41468|81799|Last of the Comanches|85|6.0
76286|85840|Ski Party|90|6.4
40642|123401|The Secret of Convict Lake|83|4.8
112234|18627|Women in Revolt|97|7.0
118760|18627|Forty Deuce|89|0.0
242097|41720|How Sweet It Is!|99|8.2
66485|41720|Viva Max!|93|0.0
47646|41720|The Grasshopper|98|6.8
55180|158480|The Last Big Thing|98|6.0
220933|146968|No God, No Master|94|6.8
114872|127522|Invitation|84|0.0
199151|76981|The Very Thought of You|99|5.0
127445|1012127|Rain|110|5.0
78537|238377|Lady Killer|94|6.8
74527|83455|Tension at Table Rock|93|7.0
95004|42060|The Guardsman|82|5.0
87847|87776|Simple Things|102|3.0
82309|510|Hansel and Gretel|35|5.6
105536|91789|Sitting Bull|105|3.9
124073|1046556|Iceberg Slim: Portrait of a Pimp|89|6.0
180635|99346|One Sunday Afternoon|85|0.0
25807|94218|Red Light|83|5.4
57665|224066|The Mask|83|6.2
86324|933169|Santiago|80|7.5
50329|72061|The Sea Hawk|123|5.8
147722|108987|This Is My Affair|100|7.7
55767|937708|Our Town|114|5.7
137859|26182|The Unvanquished|115|6.4
91548|100505|Ring of Fire II: Blood and Steel|94|5.0
41559|69139|The Job|99|4.3
42047|145797|That's Dancing!|105|6.4
268321|58260|Squatters|102|6.9
143277|42060|The Hoodlum|78|6.5
43458|82800|Words and Music|120|6.6
103433|30052|Hillside Cannibals|90|1.7
123770|40007|The Last of the Finest|106|5.4
43205|6778|Tarzan's Greatest Adventure|88|7.0
37779|118513|The Last Flight|98|4.8
5002|40549|Lifeguard|96|6.7
115373|93922|Gunshy|100|5.0
61016|28741|Perfume|106|5.5
93061|82751|Rock Around the Clock|77|7.0
194736|15521|Monday Night Mayhem|98|3.0
31340|565121|The New Protocol|90|6.4
46158|101108|Holocaust 2000|106|5.2
74215|5561|The Virgin of Nuremberg|83|6.2
120854|1072790|Lizzie|93|2.6
129798|1206424|The Crying Dead|0|4.0
61263|232747|Illegal|90|6.9
123295|33062|My Reputation|94|7.4
70190|70278|Scarred City|100|2.3
61682|71640|A Boy and His Samurai|108|6.6
60703|56983|Slow Burn|90|5.5
99767|1021685|Their Own Desire|65|4.5
84097|148849|One Night of Love|84|2.5
94192|10146|Great Day in the Morning|92|5.0
99567|13340|On Approval|80|5.8
96089|68682|Guns of Diablo|91|4.8
50650|123199|Night and Fog|122|7.6
59402|26775|Shaolin Mantis|96|5.0
95578|12840|Evel Knievel|91|6.0
85615|6603|The Lion|96|0.0
74550|84641|The Smiling Ghost|71|6.5
145194|22323|Such Is Life|0|1.5
128779|9956|Le Joli Mai|165|8.6
91715|143561|The Taming of the Shrew|63|5.0
82418|94045|Outlaw Justice|96|7.1
118444|82800|Onionhead|111|6.0
178341|4109|Mandalay|65|6.0
114570|10316|The Hunters|165|6.0
167198|130514|The Midnight Game|74|2.4
106446|59142|Anything You Want|101|6.5
90291|47652|Stalker|77|4.3
208434|14520|The Scarlet Coat|101|6.0
160254|99667|There's Always A Woman|81|7.3
65482|20027|The Law|81|5.8
205463|74878|One Minute to Zero|105|5.6
103119|1744|Two Flags West|92|4.4
73179|88718|Haunted Gold|57|3.2
200654|10790|Raffles|72|6.0
144475|14281|The Case of the Howling Dog|74|7.3
293880|1183930|Hollidaysburg|88|5.2
86087|87373|Hell's Highway|62|4.3
112460|226545|London Voodoo|90|4.0
81646|1032487|Marathon Boy|98|7.5
87123|9054|Heat Lightning|63|7.0
79730|936912|Sea Wife|81|5.8
39433|63550|The Front|90|5.1
72100|145452|The Big Cube|98|4.0
40874|124904|Just for Kicks|67|6.7
38381|185050|Just My Luck|89|6.9
118716|198375|The Day Mars Invaded Earth|70|5.4
95820|68132|Love Bites|98|4.9
62033|3428|The Girl in Black Stockings|75|7.0
151250|224653|Ronin-gai|117|5.3
211930|941580|Hostage|105|8.0
97327|145605|Laughing Sinners|72|3.0
128854|12300|Hills of Home|97|5.0
73595|103910|The Threat|66|5.0
38964|29662|Stolen Face|72|3.5
72946|929825|I Will Follow|76|6.4
63612|59879|Bienvenido a casa|118|5.0
98398|101885|The Lost Squadron|79|5.4
90807|19457|Home of the Brave|88|5.0
102256|1343380|Marianne|103|5.3
87820|40863|Uncle Kent|72|6.1
149955|145968|Three Godfathers|81|7.0
94510|15705|The Crowded Sky|105|6.0
104214|72061|The Divine Lady|99|5.0
245589|1281019|Voodoo Possession|94|3.0
198214|3110|Ring of Fire|90|4.5
56151|39058|Lydia|104|0.0
157343|9054|Hard to Handle|78|5.3
68716|71418|Venus & Vegas|95|3.4
217925|6159|Jay-Z: Made in America|0|6.0
46434|4109|The Man in the Net|98|5.0
96702|89632|The Power and the Glory|76|5.0
73614|97618|House of Usher|83|3.0
175681|19093|It Started With A Kiss|104|0.0
45774|136249|Midnight Crossing|97|6.2
217719|1202636|Snake & Mongoose|102|5.5
85695|44725|Ruby|85|4.6
43045|178247|The Hypnotic Eye|79|6.3
61434|99667|They All Kissed the Bride|85|5.8
91477|57142|Men of the Fighting Lady|79|6.0
149468|38131|War and Peace, Part IV: Pierre Bezukhov|100|7.0
50042|78120|The Lightkeepers|96|5.4
98223|32495|From the Orient with Fury|94|0.0
108256|30008|Good Sam|114|6.0
279828|77162|Delirium|43|6.6
72585|19460|Why Man Creates|29|6.4
26121|26134|Moon Zero Two|100|5.2
199556|84981|Absolute Deception|92|4.4
284536|77357|The Gambler|111|5.7
249170|1323992|Dinosaur 13|95|7.0
85236|95148|Chosen Survivors|130|5.8
261823|585272|Loitering with Intent|80|4.3
297556|204553|Justice League: Throne of Atlantis|72|6.5
179267|1039179|Jay And Silent Bob's Super Groovy Cartoon Movie|63|4.9
118640|1068143|Love and Other Troubles|91|5.9
61095|49214|The Turning Point|85|6.2
72471|81799|Thunder Over the Plains|82|0.0
66967|53767|The Night Heaven Fell|91|6.0
51548|145022|The Invisible Eye|97|6.2
62670|150047|The Adventures of Tom Thumb & Thumbelina|75|5.5
207475|1041591|The Ouija Experiment|88|4.2
232462|116930|Styx|93|3.7
115111|19528|Goodbye, My Fancy|107|6.0
111307|97774|Union Depot|67|6.5
95019|122016|The Hills Run Red|89|6.1
59178|228956|The Wind in the Willows|74|7.0
149150|257628|Melody for a Street Organ|153|5.4
51800|1045855|The Dolphin: Story of a Dreamer|86|0.0
105551|108914|Swing High, Swing Low|92|5.0
91796|18669|Return from the Ashes|105|8.5
92371|100369|Project: Shadowchaser|97|4.1
74457|16214|Redemption Road|91|4.7
247447|1142661|Willow and Wind|77|10.0
76483|34497|Murder on a Honeymoon|75|6.0
111910|39996|Stage Struck|95|6.0
38427|67451|Heidi|105|5.4
145691|46307|Gun Glory|89|3.8
143146|1118348|Ritual|90|6.1
140509|71640|The Foreign Duck, the Native Duck and God in a Coin Locker|110|6.7
149465|38131|War and Peace, Part II: Natasha Rostova|100|6.5
212455|57777|House Party: Tonight's the Night|80|4.1
169541|21155|Miracles|87|5.5
82970|105461|Ride Him, Cowboy|55|3.5
78265|338048|This Woman Is Dangerous|100|5.4
52864|67426|Special Agent|76|7.3
61950|17784|The Fine Art of Love: Mine Ha-Ha|102|4.7
141319|109095|Spanish Judges|94|5.5
111477|4109|The Helen Morgan Story|118|0.0
59075|228794|Snow White|85|7.6
46651|102560|Romance|104|6.3
21409|87510|The Window|85|7.0
51227|76381|King Richard And The Crusaders|114|4.6
142254|21506|Jeanne Eagels|109|0.0
110671|18854|No Down Payment|105|7.0
95359|1744|This Could Be the Night|103|5.0
47256|51607|The Hoodlum|61|6.9
102295|14520|Underwater!|99|5.5
184129|34751|Return of the Bad Men|90|4.8
44998|131885|The Dry Land|92|6.0
87909|66088|Kidco|105|7.1
58526|31894|Splendor|0|6.8
61151|153245|Never Say Goodbye|97|5.5
19525|30270|It Happened in Brooklyn|104|6.4
200862|18738|Vigil in the Night|102|0.0
43793|89749|Life Begins for Andy Hardy|101|6.3
178337|4344|The Ice Follies of 1939|82|6.0
51832|95550|The Matchmaker|112|6.8
44789|33880|Kenny Rogers as The Gambler|94|3.1
79308|77101|Virtue|68|0.0
77716|18254|The Cup|106|4.3
95012|51677|The Iron Mistress|110|3.0
29113|123401|The Web|87|5.6
61852|11201|The Big Store|86|6.5
94831|21305|The Fuller Brush Girl|85|6.5
43016|6778|Waltz of the Toreadors|105|5.5
86709|15521|Last Man Standing|84|3.0
102526|70862|White Cargo|88|5.5
161967|1023710|Sittin' on a Backyard Fence|7|4.0
289318|240370|Mars|0|5.0
229526|1018474|Killer Holiday|103|3.6
10151|64004|Snow White|113|0.0
178103|8500|The Rising of the Moon|81|6.4
95137|32427|The Feminine Touch|97|5.0
200574|1147553|Topaze|78|6.0
94092|76981|Susan Slade|116|7.0
63691|96627|Scene of the Crime|90|4.8
6163|48309|The Hessen Affair|108|5.1
38395|46307|Scene of the Crime|94|6.4
154093|81799|Riding Shotgun|73|3.8
39220|43816|I'll Take Sweden|97|5.5
72901|95526|Johnny Cool|103|6.0
58936|56828|Pure Country 2: The Gift|112|5.1
149467|38131|War and Peace, Part III: The Year 1812|84|7.0
40252|147792|Witchboard III: The Possession|93|3.8
251783|42113|Pleasure or Pain|102|4.5
187263|1169248|You Lie, You Die|103|4.8
207636|29963|The Cossacks|92|0.0
35692|74878|The Black Knight|85|6.4
6984|1150|Home Movies|90|5.2
60977|80172|The Pee-Wee Herman Show on Broadway|89|6.3
123354|40184|The Spanish Gardener|97|6.7
29116|103065|The Velvet Touch|100|5.6
43395|46307|Two Weeks with Love|92|4.3
38469|29321|Shadows Over Chinatown|64|6.3
104711|51634|Tom Sawyer|109|6.6
131045|1190262|Nine Days of One Year|111|7.8
28490|81285|I Died a Thousand Times|109|7.0
72160|51677|Yellowstone Kelly|91|5.5
105059|70862|The Last Challenge|105|6.3
26714|9054|Two Seconds|67|6.1
113219|1748|TekWar|97|5.4
52857|86659|The Prisoner|95|7.1
74877|175626|Son of Morning|81|3.9
147371|38131|War and Peace, Part I: Andrei Bolkonsky|147|7.9
73120|26977|Red Heat|104|4.3
203264|91614|Percentage|82|4.2
27978|5834|The Woman on Pier 13|73|5.0
42752|50765|Midnight|76|3.1
17129|81275|Hanzo the Razor: Who's Got the Gold?|84|6.3
47312|10076|The Good Die Young|100|6.1
180891|26882|Real|127|5.8
152130|87776|Playdate|82|4.4
91737|6558|The Learning Tree|107|7.5
62188|14643|The Next Voice You Hear....|83|6.5
50926|20370|The Great Rupert|88|7.6
98549|1018660|The Legend of Hell's Gate: An American Conspiracy|108|3.9
39042|969063|Multiple Sarcasms|97|6.3
126031|46997|A Woman Called Golda|240|3.0
46190|46307|These Wilder Years|91|5.9
33843|73150|The Burglar|90|4.3
112885|108983|The Bride Wore Red|103|3.5
75799|6593|The Roots of Heaven|121|5.9
37053|125085|Tenchu!|140|6.1
174340|938835|Richard Pryor: Omit the Logic|83|7.0
37294|97017|Station West|87|6.3
68191|70862|The Student Prince|107|8.5
37408|14878|Vicki|85|6.0
36631|6778|Never Let Go|90|7.6
43625|129694|Heidi|97|6.5
15898|176856|Unstable Fables: 3 Pigs & a Baby|78|5.4
188357|237089|Richard The Lionheart|100|1.9
55762|91666|Sweeney!|89|7.2
82181|44878|Hellcats of the Navy|82|4.5
138699|19457|The Little Hut|90|10.0
24084|5696|The Adventures of Barry McKenzie|114|6.2
40468|57665|Opposing Force|100|4.3
44974|131846|Kettle of Fish|0|4.3
75033|16730|Winnie Mandela|107|5.2
2199|100645|My Mom's a Werewolf|90|3.4
122083|113855|Superstar|112|5.0
34945|19606|The Conspirators|101|5.5
70422|104178|The Lickerish Quartet|90|5.0
5601|30632|Shock Treatment|91|6.4
104729|64831|Midnight|91|7.0
70916|26760|The Lovers|107|6.4
56412|1232592|Skinwalkers|100|3.2
38556|2087|Tough Enough|106|5.0
11719|56033|One Foot in Heaven|99|6.1
63706|61549|Mandrake|89|2.9
85768|1023526|Greetings to the Devil|90|6.3
31362|33880|In the Line of Duty: The F.B.I. Murders|92|6.0
31919|559314|The Van|92|5.2
214181|167687|It's My Turn|91|4.4
71357|10439|Lovesick|96|6.0
44697|5561|Take a Hard Ride|103|5.7
44989|237955|The Paranoids|98|5.0
208495|1149660|Mission Park|101|5.1
92635|97618|Snow White: A Deadly Summer|85|4.8
71511|122366|Medium Raw|111|3.9
46869|87121|Love on the Side|102|5.7
75012|11593|Three Violent People|100|5.1
37123|8823|The Sheriff of Fractured Jaw|103|7.1
24002|95262|Let's Make It Legal|77|6.2
23200|146605|Silent Partner|96|3.8
56596|93382|Trust Me|109|5.8
173299|1904|Hail Caesar|100|4.5
83802|39991|The Gong Show Movie|89|3.7
46193|50300|Ride, Vaquero!|90|0.0
121230|30259|The Virginian|90|2.8
67375|129422|The Story of Alexander Graham Bell|98|5.7
72984|253696|Hansel and Gretel|84|6.8
18571|68750|Phantom Punch|105|5.6
52355|108987|Hot Saturday|73|4.0
113175|178093|Robin of Locksley|97|4.0
93263|21377|The Men's Club|101|3.4
26888|65613|Soul Power|93|6.0
49733|142687|The Waiting City|100|7.5
43365|33064|Stars and Stripes Forever|90|7.0
42754|945367|Three Can Play That Game|87|4.3
67328|548599|The Gundown|97|4.0
77845|70278|Lone Hero|0|0.0
68744|65104|Johnny Skidmarks|96|5.0
78028|13265|Lionheart|104|5.8
139367|1034663|The Mark|95|3.2
46562|1035379|The Last Rites of Ransom Pride|83|3.8
99377|3663|The Big Mouth|107|5.3
28284|76981|Parrish|138|6.0
36634|14520|The People Against O'Hara|102|3.9
44023|76380|Make Mine Mink|101|6.8
188507|129952|Space Warriors|93|4.6
67521|3632|Something of Value|113|5.4
27966|84641|King of the Underworld|67|6.4
71200|45427|Snake Eater|91|4.9
147618|93905|Stage Struck|70|5.0
42128|18378|I Ought to Be in Pictures|108|6.0
84508|239551|The Ghost of Yotsuya|76|6.8
102195|51677|Way Way Out|101|5.6
80200|131184|Velocity Trap|86|4.7
61855|7510|The Painted Hills|68|2.0
82243|624980|Gumnaam|151|4.5
108716|42171|In Cold Blood|240|4.6
94881|93906|Week-End at the Waldorf|130|0.0
50117|6593|We Were Strangers|106|5.8
47638|51627|The River Rat|94|6.3
47437|16919|Tom Thumb|90|5.9
83579|100979|The Hound of the Baskervilles|100|6.8
61613|233398|The Inheritance|90|3.8
38472|120796|The Trap|62|6.9
37306|126824|Voodoo Moon|89|4.3
78504|109905|Restitution|101|3.8
45599|13294|The Tunnel of Love|98|7.0
24683|147422|Razortooth|92|4.0
60965|232032|The Legend of Bloody Mary|93|3.8
120522|67451|Middle of the Night|118|5.4
23525|8634|The D.I.|106|6.7
105406|21506|Who Was That Lady?|115|6.5
72455|55456|Walking Tall Part II|109|5.1
46580|9857|Time Limit|96|5.5
56860|27238|Lost Signal|104|3.7
14053|87767|Slap Shot 3: The Junior League|90|4.2
81724|142936|Laughter in Paradise|93|6.9
175065|40054|Fun on a Weekend|93|7.0
127614|1085159|Almost 18|112|7.2
233487|109583|He Who Dares|82|3.3
180644|1163138|Anina|78|7.1
302828|1385213|Against the Sun|100|6.5
281298|934324|The Divine Move|118|6.9
61237|57639|A Reason to Live, a Reason to Die|79|5.9
38346|89692|Bowery at Midnight|61|5.5
54288|98043|Carnival of Sinners|78|7.3
33272|110427|Lucky Country|96|3.3
92798|8514|Duffy|101|8.0
166085|981313|Tasting Menu|85|4.0
290802|54901|Night Will Fall|75|7.8
171019|12327|Pony Soldier|82|4.9
215924|1200528|The Amazing Catfish|87|5.7
279979|51373|The Court-Martial of Jackie Robinson|100|10.0
140032|40|The Fountain of Youth|27|5.0
58655|5763|Parade|84|5.8
85637|142594|Always for Pleasure|58|7.0
299104|587603|Port of Flowers|82|8.7
218233|587603|The Living Magoroku|88|8.0
168300|587603|Jubilation Street|73|6.7
168994|587603|Army|87|7.5
130241|587603|Morning for the Osone Family|81|8.0
112244|587603|She Was Like a Wild Chrysanthemum|100|6.5
219233|587603|The River Fuefuki|117|5.0
105470|587603|Immortal Love|103|8.0
