peliId|directorId|titol|durada|valoracio
375298|125993|Milling the Militants|8|0.0
448767|151083|Johanneksen leipäpuu|58|0.0
449674|52849|Louis C.K. 2017|74|7.5
394645|82418|De Premier|115|5.2
368006|85598|24|164|7.1
37520|1551882|X: The Unheard Music|84|6.6
186292|223066|The Collector|98|5.0
32635|109356|A Place in the World|120|7.0
172705|1155287|Habibie & Ainun|125|6.3
43144|587254|The Wild Women of Wongo|71|3.3
390051|119406|Aftermath|92|5.8
40983|6840|Beware! The Blob|91|4.9
425716|22676|Small Town Killers|90|6.1
31809|1039503|Type O Negative: After Dark|0|0.0
128169|562940|Sideways|124|4.0
74312|1183409|Between Two Fires|130|0.0
142478|936584|The Making of 'The Bridge on the River Kwai'|53|5.0
14606|77112|The Baker|86|6.5
283591|53334|The Secret Scripture|108|7.6
72215|565332|There Once Was a Dog|10|7.5
445727|1772093|The Bigfoot Project|90|6.3
424998|94471|The Case for Christ|112|6.2
342472|77153|1 Mile to You|104|6.7
322487|129097|Spark: A Space Tail|97|4.8
417678|1572145|Everything, Everything|96|7.3
417830|33183|Diary of a Wimpy Kid: The Long Haul|91|6.1
436340|235932|Félicité|123|6.0
37037|116641|Dr. Syn, Alias the Scarecrow|98|8.0
284457|5602|Twin Peaks: Fire Walk with Me - The Missing Pieces|91|7.5
135598|1102623|Bread of Happiness|114|6.8
381449|1573271|We are the tide|85|5.0
412120|1147289|Her Love Boils Bathwater|125|6.2
428356|1315004|Dance to Death|90|4.0
440642|107720|The Spacewalker|140|7.4
392882|1102623|Night's Tightrope|120|8.0
339846|71600|Baywatch|116|6.1
418437|1899|Unforgettable|100|5.7
373569|56661|Snatched|90|5.2
434510|123695|Replica|66|0.0
4182|30632|Life Upside Down|92|4.0
398390|1622990|Superbia|16|0.0
282035|15345|The Mummy|110|5.4
9690|22496|Verschwende deine Jugend|97|6.8
9810|59023|The New Swiss Family Robinson|90|4.8
404584|231385|From a House on Willow Street|90|5.1
36968|68770|Life-Size|101|5.4
172445|152222|The Matrimaniac|46|7.0
180093|2333|Still Life|58|5.0
348375|1486452|Adama|85|6.0
153272|132957|Taxandria|82|7.0
34057|111772|In Memory of My Father|96|0.0
415665|149828|1:54|105|7.4
401484|84982|The Sweet Life|90|6.4
157641|2333|Prison Images|60|5.0
403509|51896|Boy Missing|105|5.7
57091|225521|Granny O'Grimm's Sleeping Beauty|6|5.8
337339|37932|The Fate of the Furious|136|6.8
382509|1963|Cezanne and I|117|6.1
135275|254114|Wild and Woolly|72|7.0
440249|1046759|After Porn Ends 2|90|5.9
426265|1709468|Burning Sands|105|6.3
409550|1039349|Scoop!|119|8.0
400114|1287732|I Am Not Madame Bovary|128|8.1
44249|92831|The Legend Is Born: Ip Man|100|6.6
421443|1453702|Teleios|93|5.2
392124|64750|Right Here Right Now|98|4.6
419700|32593|Sandy Wexler|130|5.3
256476|1295001|Walking with the Enemy|124|7.0
333354|1115305|Extortion|108|6.6
141102|107274|The Swan Princess Christmas|90|6.0
92180|53767|The Game Is Over|98|6.0
385805|1586276|Betting on Zero|99|7.1
398649|1574032|Judging Japan|52|0.0
157676|2333|The Creators of the Shopping Worlds|72|7.0
390582|1043983|Here Alone|97|5.7
370722|588912|London Spy|300|8.8
392818|1614893|The Transfiguration|97|6.1
407757|130514|Sweet, Sweet Lonely Girl|76|6.4
61541|32427|Love on the Run|80|6.0
386172|558763|The Rift|90|4.3
381032|1122300|Another Evil|92|6.1
41416|126714|Au Revoir Taipei|85|6.0
39371|21227|L'allenatore nel pallone|98|6.6
25606|31898|White Collar Blues|108|7.9
54313|69488|I Am Self-Sufficient|95|6.1
397442|40863|Win It All|88|5.7
268531|94075|Captain Underpants: The First Epic Movie|89|6.5
346034|234749|3 Idiotas|106|6.2
426230|82885|Band Aid|91|6.5
418078|1423660|It Comes at Night|91|5.6
424488|1045176|Megan Leavey|116|7.1
413998|7017|My Cousin Rachel|106|5.7
347627|1484885|I Love You Both|90|5.5
260514|1443386|Cars 3|109|6.6
359784|133873|Maudie|115|7.6
400136|133202|Resident Evil: Vendetta|97|6.6
70177|31177|Secrets of the Summer House|90|3.2
431071|66563|Mad Families|0|3.5
413648|586108|False Confessions|85|0.0
157837|1065400|From the Sea to the Land Beyond|74|0.0
348893|100234|Boyka: Undisputed IV|87|5.8
45891|134128|The Ten Lives of Titanics the Cat|74|6.5
13774|93595|The Last Joint Venture|84|6.9
324572|87851|Escape|96|5.8
266697|142594|God Respects Us When We Work, but Loves Us When We Dance|20|5.0
85424|138138|Hotel E|28|5.0
445993|1088096|The Marine 5: Battleground|0|5.9
432364|247612|The Covenant|90|5.0
242441|1359196|Horror Story|91|4.8
15314|413951|Mini's First Time|91|5.2
53759|29530|The Wonderful Wizard of Oz|13|6.0
90532|1191769|Shala|141|6.2
85790|932609|The Old Crocodile|12|6.0
31051|97288|Lupin the Third: Bye Bye Liberty Crisis|97|5.6
378221|87565|Rufus|60|5.7
435737|87565|Rufus 2|46|0.0
382614|930707|The Book of Henry|105|7.6
185180|1042166|Mi adorado Juan|0|0.0
378108|239858|In This Corner of the World|128|8.7
1631|6295|A Real Young Girl|93|5.4
64584|6295|Perfect Love|110|5.0
155661|1490323|Mars of Destruction|19|2.0
425751|932759|The Hero|97|6.7
66144|544760|Sepultura: Under Siege (Live in Barcelona)|54|5.3
411013|1116251|Citizen Jane: Battle for the City|92|7.0
453062|1148569|Role Play: Women on Fassbinder|59|0.0
428950|1718494|Drain the Titanic|0|0.0
18334|102187|Guinea Pig: Devil's Experiment|43|4.3
24177|93725|Holy Tongue|110|6.8
315467|1262327|Kubrick Remembered|83|6.0
405775|11694|The Wall|89|6.1
23476|407|Without Evidence|92|4.7
56385|1333477|True Identity|93|6.1
345906|1305509|Panamerican Machinery|90|0.0
440508|1181888|Diamond Cartel|100|7.2
152100|582899|I 2 soliti idioti|98|4.1
258116|1311534|The Anatomy of Hate|86|5.7
45031|30680|Raiders of the Living Dead|86|4.1
48855|29433|Four of the Apocalypse|87|6.1
408374|1432152|Afterlov|94|0.0
15953|79002|Chef's Special|111|5.5
7234|52121|Wizards of the Lost Kingdom|79|2.3
450768|127936|Only For One Night|87|8.0
13651|74893|Waiting for the Hearse|87|7.6
111469|167687|Girlfriends|86|5.2
41289|126033|Bloodfight|100|9.0
443319|1324390|Phoenix Forgotten|80|5.7
435707|931271|Skins|78|7.1
424600|5369|The Immortal Life of Henrietta Lacks|93|6.5
53397|13848|His Musical Career|16|5.2
442640|1795522|Boiling Point|90|8.0
57248|113705|The Movie Hero|98|6.0
418969|115178|The Irresistible Blueberry Farm|85|6.5
399217|25527|Tommy's Honour|117|6.9
436769|1743804|My Way: The Rise and Fall of Silvio Berlusconi|98|7.3
30655|106715|Circuitry Man|93|5.2
167330|48165|Mord in Eberswalde|90|6.3
412202|1200565|Handsome Devil|95|7.3
70665|1401324|Flatland: The Film|98|6.0
104391|5602|Darkened Room|10|6.0
48780|5602|Boat|8|7.6
48847|5602|The Amputee|5|5.8
117232|5602|Lady Blue Shanghai|16|6.7
333384|132364|Lowriders|99|7.0
30593|16384|Heavy Traffic|76|6.6
49036|10450|Mr. Mike's Mondo Video|75|4.2
410212|15115|Cold Hell|92|6.0
45966|240|Day of the Fight|13|5.4
45970|240|Flying Padre|9|4.7
57837|80172|George Carlin: On Location at Phoenix|82|6.8
34506|106677|George Carlin: Carlin at Carnegie|59|7.1
70086|80172|George Carlin - On Location at USC|85|6.9
25160|74881|George Carlin: Doin' it Again|60|7.2
30649|106677|Carlin on Campus|59|7.2
28810|89669|Poppy|75|8.0
34512|82234|George Carlin: What Am I Doing in New Jersey?|59|7.2
35241|302339|Charlie Murphy: I Will Not Apologize|63|5.0
33914|510|Frankenweenie|29|6.7
85901|1098614|Chasing Two Hares|77|7.1
401689|1598183|Mythica: The Godslayer|118|5.3
156045|1129469|The Imp|0|7.2
271404|128636|Beyond Skyline|0|0.0
321757|139540|Punching Henry|98|6.2
61708|21113|Shake! Otis at Monterey|19|6.9
49160|51715|The Time Travelers|82|5.7
216163|213403|Cry Wilderness|93|2.6
86682|605813|They Call Me Macho Woman|81|4.3
177117|1159525|Mars and April|90|6.5
380754|59502|Isolation|86|6.4
412766|1621083|Sam Was Here|75|5.0
425134|77089|How to Be a Latin Lover|115|6.1
426264|172|The Trip to Spain|115|7.0
64215|111481|Laddaland|117|6.7
178751|1197896|Countdown|90|5.6
71031|560163|Wound|76|2.0
64494|98136|Malibu Express|101|4.9
50560|98136|Picasso Trigger|99|4.1
67394|98136|Savage Beach|92|5.4
46360|98136|Guns|96|4.4
430830|1102384|Nobody Speak: Trials of the Free Press|105|5.5
403431|1640646|Brigsby Bear|100|7.0
358694|1506654|Little Angels|85|0.0
15014|69488|Bianca|96|7.8
451709|139280|Lucas Brothers: On Drugs|49|6.3
412209|1104837|Tramps|82|6.4
104863|1098558|Oh Dem Watermelons|12|6.7
37406|120870|Lewis Black: Red, White & Screwed|75|5.5
263524|1318725|Lewis Black: Old Yeller - Live at the Borgata|60|6.6
96683|122724|Lewis Black: In God We Rust|59|7.0
37801|120870|Lewis Black:  Black on Broadway|58|5.3
21586|82234|Robin Williams: A Night at the Met|65|7.7
13488|58868|Katt Williams: It's Pimpin Pimpin|77|6.4
34507|112589|Doug Stanhope: Deadbeat Hero|95|7.0
18362|82996|Doug Stanhope: No Refunds|61|7.6
31251|30689|Angels' Brigade|97|3.4
104277|58614|Blessing Bell|87|7.0
413349|21526|Killing Reagan|100|6.8
390054|1198774|Sand Castle|113|6.3
199602|1087022|Dual|102|7.9
445605|128043|Slam|100|5.9
240992|31587|Santo vs. the Zombies|85|2.0
413782|110962|Mifune: The Last Samurai|80|7.6
233444|1334647|Cold Harbour|93|2.7
30592|144210|The Jacksons: An American Dream|240|4.9
174020|555777|Bill Hicks: It's Just a Ride|41|8.0
443297|140249|Moontrap: Target Earth|81|4.0
38629|101528|Bear Island|118|6.0
99251|92743|Spin|8|6.5
31280|1163928|Fire Maidens of Outer Space|80|2.2
340053|1317365|Orson Welles: Shadows & Light|56|8.0
270025|99904|Uncle Bob|78|8.0
51522|149885|I Need That Record|77|6.4
43158|37915|Godspell: A Musical Based on the Gospel According to St. Matthew|103|6.7
72553|566294|Salvador Allende|100|6.0
30289|30053|Megafault|90|3.4
42862|221449|Falco: Damn It, We're Still Alive!|114|5.7
279965|1336732|Shockwave Darkside|87|1.5
79009|11720|The End of Old Times|97|7.0
402455|1139814|125 Years Memory|132|8.3
38547|59758|7 Kocalı Hürmüz|0|6.7
157559|550227|Ah Nerede|90|8.0
366759|74376|Ali Baba ve 7 Cüceler|0|6.4
220002|1204938|Bizim Aile|88|7.5
64468|239256|Çalgı Çengi|0|7.8
296901|145714|Firefly|84|10.0
236041|1028513|En Büyük Şaban|95|7.3
48763|145475|Eyyvah Eyvah|0|6.6
65010|109083|Smiling Eyes|0|9.0
101217|556839|Hanzo|65|6.3
53206|550227|Happy Days|92|8.2
123592|145724|Korkusuz Korkak|0|7.0
69319|109083|Mavi Boncuk|0|8.3
110029|109083|Oh Olsun|83|7.0
38614|144150|Romantik Komedi|0|5.3
110040|97278|Salako|0|6.3
123601|121422|Sosyete Şaban|0|6.3
86256|933071|Tarkan and the Blood of the Vikings|86|4.4
123611|145724|Tokatçı|0|7.6
38794|121422|Tosun Pasha|94|8.6
49057|86932|The Trial|0|5.3
382518|225142|Last Call for Nowhere|90|5.9
59219|40615|Quo Vadis|170|5.2
409297|1660374|A Dark Song|100|6.4
134990|1100701|Touch of the Light|110|7.2
430263|225680|Have Fun, Vasya!|90|7.2
14274|222701|The Heart of the Game|97|0.0
347979|1304659|Horoscope for Good Luck|95|5.0
329137|139825|My Italian Secret: The Forgotten Heroes|92|7.7
435366|117370|Fabricated City|126|7.8
426166|230360|My Annoying Brother|110|8.4
24709|1058623|Lost in the Barrens|91|0.0
40761|33883|Revenge of the Creature|82|5.7
34372|1170484|The Execution of Mary, Queen of Scots|1|6.4
133063|11523|The Haunted Castle|3|6.7
363579|543568|The Age of Shadows|140|7.7
16175|63709|The Diary of Ellen Rimbauer|88|5.2
84140|1310568|Dangerous Men|80|2.0
330878|1442719|Kidnapping, Caucasian Style|95|1.7
428398|107721|Santa Claus. Battle of Mages|117|3.8
255358|1154356|Don't Play the Fool...|99|4.0
413953|232858|The Earthquake|101|7.2
54638|141989|Virtual Nightmare|86|7.0
54471|38507|Le Jaguar|100|5.5
291276|10781|Unlocked|98|6.2
81391|999723|252: Signal of Life|128|3.7
301372|1201086|Voice from the Stone|94|5.2
142145|1057062|Cold River|94|0.0
411405|84697|Small Crimes|95|5.8
14005|78021|Terror Firmer|114|6.3
255160|15254|On the Milky Road|125|6.8
427095|111849|Kappen!|0|9.0
268652|96369|Honeycomb|102|0.0
85971|194568|Summer School Teachers|85|5.0
31059|139467|Nasha Russia: Yaytsa sudby|85|4.6
231510|238101|Inseparable|120|5.5
24149|983770|305|84|3.3
83292|929433|The Suckling|89|3.1
149154|1068100|A Place in the World|126|3.5
63414|1055737|Darling|152|4.9
145051|80577|The Kinematograph|12|6.4
390396|95687|Command and Control|92|5.1
455368|1807564|David Lean and His Dedicated Maniacs|29|0.0
63958|143630|Down House|80|5.9
60068|230445|S.S.D.|110|4.5
57889|227083|The Best Movie 3-DE|102|3.0
49230|140249|InAlienable|106|2.3
50530|235787|The New Year's Rate Plan|86|5.6
411282|1355117|Pier Paolo Pasolini|58|0.0
124582|1051914|I Lived, But...|123|7.0
402223|1639830|Classmates|80|4.1
345306|1479007|The Bartender|100|5.4
424322|1639830|Superbad|75|4.0
373838|1265105|The Best Day Ever|112|5.5
194089|110347|The Pickaninny Dance from the “Passing Show”|1|6.0
36566|105885|Cheech & Chong's Hey Watch This|83|6.1
110486|157301|Perfect Harmony|89|3.0
142802|1117989|Гонгофер|0|4.5
56746|224884|Carol's Journey|100|7.0
14243|1048452|Wild Style|82|5.8
52805|202122|The Truth About Jane|87|5.8
13128|1136442|Sweet Rain: Accuracy of Death|113|7.3
442949|1762637|Rising Fear|94|6.3
68163|935860|The Hidden II|91|2.6
413391|58064|A Few Less Men|96|5.2
77235|130791|You're So Cupid|93|4.8
60236|1118210|Countdown|105|6.5
393172|77493|Bottom of the World|85|5.5
348389|12786|Stratton|94|4.8
27942|99280|Убить дракона|123|6.1
377274|73752|The Ornithologist|118|6.5
405050|1414901|Bad Girl|99|8.0
426253|145130|The Lovers|94|5.4
350312|147021|Baahubali 2: The Conclusion|161|6.7
54474|93550|The Star|97|5.0
71209|56281|Warm Summer Rain|82|4.9
441483|156680|Tomato Red|112|8.0
447352|1806708|Taking Earth|0|5.0
115108|56207|The Virgin's Bed|114|6.0
444066|1866948|Pet Fooled|70|7.3
455601|19509|Maria Bamford: Old Baby|64|6.4
44123|1227247|Sam Kinison: Breaking the Rules|50|6.6
69072|1227247|Sam Kinison: Family Entertainment Hour|49|2.0
27631|182412|Richard Pryor: I Ain't Dead Yet, #*%$#@!!|40|0.0
64051|4338|Jimi Plays Berkeley|55|4.8
25771|230298|Pink Floyd: Live at Pompeii|85|8.3
16783|87274|National Lampoon Presents Electric Apricot: Quest for Festeroo|92|6.3
27916|99251|Redneck Zombies|84|5.0
46663|137098|Night Nurses|95|3.0
34325|112230|Dead Kennedys: The Early Years|30|0.0
77534|582221|Fat Stupid Rabbit|0|3.9
20543|86298|Steven Wright: When the Leaves Blow Away|78|5.6
72386|253948|Lenny Bruce in 'Lenny Bruce'|60|7.0
183339|1285475|Asssscat|120|4.8
135195|1101368|P|110|5.2
123787|558241|Weed|97|0.0
59173|170411|Sam Kinison: Why Did We Laugh?|90|0.0
37876|559447|Andrew Dice Clay: One Night with Dice|45|0.0
80019|588652|Larry Flynt: The Right to Be Left Alone|0|5.0
80267|73150|Cocaine: One Man's Seduction|97|0.0
39348|122731|Sacco and Vanzetti|80|0.0
45041|59410|Dana Gould: Let Me Put My Thoughts in You|75|7.0
71520|102429|Last Woman on Earth|71|4.5
369697|77815|Norman: The Moderate Rise and Tragic Fall of a New York Fixer|117|5.6
42772|87670|Dana Carvey: Critics' Choice|60|5.8
20211|80172|Robin Williams: Live on Broadway|99|7.2
23506|99916|The Wizard of Gore|95|5.1
95990|99436|Heaven and Hell|98|5.3
371859|932161|The Death of Louis XIV|105|7.1
54514|30397|Country of the Deaf|0|6.7
61672|570328|Titeuf|0|5.5
227334|2093|Gahan Wilson: Born Dead, Still Weird|85|0.0
44265|19713|Lurking Fear|98|4.3
430161|229873|The Lighthouse of the Orcas|110|6.9
315371|1408012|Human Target|82|5.0
21947|131184|A.P.E.X.|98|5.0
151227|34580|Mother|157|6.5
14916|140249|Moontrap|92|4.8
27046|23430|The Irony of Fate. The Sequel|125|4.7
62737|227083|The Best Movie|105|3.4
18761|83537|Practical Joke|84|5.4
74154|89154|Nuvvostanante Nenoddantana|0|5.6
172878|227672|Tale in the Darkness|72|6.4
14395|35736|Kabhi Alvida Naa Kehna|193|6.1
25977|102772|Showdown at Area 51|96|4.3
67958|550072|SuperManager, or Hack of the Fate|82|4.0
19625|85675|Munna Bhai M.B.B.S.|135|7.3
293796|1009255|Wet and Reckless|87|3.0
203835|64211|Amityville: The Awakening|85|5.8
399019|1769|The Beguiled|93|5.8
339403|11090|Baby Driver|113|7.2
387426|21684|Okja|121|7.7
25998|1669066|Men Behind the Sun|105|6.1
45318|102561|Isle of Flowers|13|7.8
77710|102561|My Uncle Killed a Guy|87|5.7
161244|931784|Desmundo|101|9.0
254268|232022|Club of the Laid Off|25|6.8
144726|39138|Holy Year|85|7.2
52779|122597|Glass|11|8.2
363690|1521909|Tank 432|84|4.6
122487|2725|The Stationmaster's Wife|112|6.7
11960|71063|After This Our Exile|159|5.9
62842|17554|Innocence Unprotected|75|7.0
172295|1434181|People of the Mountains|88|9.0
106259|549547|The Fall of Berlin|167|5.0
402976|77809|Range 15|89|4.8
445916|99432|Asylum of Darkness|117|6.8
289269|21931|Lady Bloodfight|97|5.1
322148|1522728|Caedes|0|5.5
389578|1346502|Daemonium: Soldier of the Underworld|120|4.0
256608|107639|Embassy|105|4.5
187010|1045561|Buck Wild|90|4.3
207260|97612|Wrath of the Crows|90|4.8
164377|56628|Outpost: Rise of the Spetsnaz|87|4.9
110608|558763|The Enemy|108|6.8
67308|548481|3-D Sex and Zen: Extreme Ecstasy|118|3.9
55429|107639|Kołysanka|95|5.4
109354|41049|The Kopeck|115|4.6
371833|203159|Harry Price: Ghost Hunter|90|5.4
76638|83784|Surviving Life (Theory and Practice)|105|6.3
309898|1179447|Breakfast on the Grass|135|0.0
331641|1442569|Food and Shelter|0|5.5
83495|143663|Mirror for a Hero|139|5.2
79234|586219|Wandering Sagittarius|96|1.0
63572|82516|Without Family|163|0.0
27316|1006867|Into the Mirror|113|6.1
33045|67316|Parasite Eve|120|5.9
19159|92073|Dancehall Queen|98|7.8
95647|18335|The Stone Raft|117|5.6
176807|937191|O Delfim|88|6.3
167707|937191|A Bee in the Rain|66|6.2
382200|1118433|Setoutsumi|75|8.0
239845|1274933|The Patrol|85|3.5
397422|1480620|Rough Night|101|5.6
399612|19841|Realive|112|5.8
339161|1464449|Catching the Sun|90|0.0
233208|1282039|Warhouse|82|3.2
31380|77869|Time Chasers|89|2.7
31282|52172|I Accuse My Parents|68|2.9
401698|1263131|Hidden Kisses|87|7.5
381518|183903|Mindhorn|89|6.4
35967|1075513|Baptism of Blood|110|7.7
127803|1085814|3 Times a Charm|87|4.9
398798|94917|The Night Watchmen|90|4.4
450530|17350|Oasis|60|7.0
447818|131791|Generation Iron 2|106|8.3
26358|49875|Phoenix|90|3.0
60080|240740|They Killed Sister Dorothy|94|0.0
20648|24949|100 Women|98|4.7
323925|1108071|Florida Man|49|7.3
64765|237509|Love and Lies|90|6.4
371465|559500|Much Ado About Nothing|94|6.5
444713|110292|Commando 2: The Black Money Trail|123|5.6
156643|548474|The Last Tycoon|118|6.2
19392|84712|Dark Streets|83|3.0
430423|138370|Mystère à la Tour Eiffel|86|7.8
330628|1439808|The Answer|83|5.0
114464|131301|Design of Death|108|7.0
408439|1668245|Hounds of Love|108|6.1
77270|592909|Nick Cave and The Bad Seeds: God Is in the House|140|5.5
419428|1689223|Teli and Toli|77|4.0
447113|1777007|Monster High: Electrified|72|6.9
360404|80948|Monster High: Boo York, Boo York|72|7.3
212470|1099678|Monster High: 13 Wishes|73|6.4
166747|1184439|Monster High: Friday Night Frights|46|6.0
167666|176148|Monster High: Escape from Skull Shores|45|6.3
406099|1608954|For a Few Bullets|115|7.0
310933|479587|Bleeding Hearts|0|2.0
395452|72248|In the Forests of Siberia|105|7.3
44055|45996|LoveDeath|158|7.0
50108|146515|Sars Wars: Bangkok Zombie Crisis|95|5.7
54400|1274018|Wax, or the Discovery of Television Among the Bees|85|2.5
118900|834|In the Meantime, Darling|72|5.0
218213|21305|You Were Meant for Me|92|6.0
426256|1709462|Patti Cake$|108|6.9
55888|223312|Ed Gein|89|4.8
227717|14227|A Letter for Evie|89|7.0
119855|126421|The Dream of a Ridiculous Man|20|6.2
271495|545782|Dialogues|0|8.0
11070|35408|Moonlight Tariff|93|5.0
409903|237275|Urok literatury|75|7.0
295588|19152|23 Blast|98|6.1
429174|68519|Loveless|128|7.8
326420|1700708|Dig Two Graves|85|5.3
391663|22686|Stefan Zweig: Farewell to Europe|106|7.3
406449|66969|Hatred|150|7.8
116248|55785|Vampire|120|5.3
142797|549426|Height|94|7.3
157898|81165|Desirable|68|6.0
426670|18356|Dolly Parton's Christmas of Many Colors: Circle of Love|0|6.2
127146|67426|Dr. Monica|53|6.0
130980|39743|Holiday For Lovers|103|0.0
3003|29482|The Lost World|150|6.6
421758|70008|Journey Back to Christmas|84|5.6
387938|115122|SuperBobrovs|95|6.1
117422|150639|Make Way For A Lady|65|5.0
446493|70008|Moonlight in Vermont|90|7.3
126127|108987|Rafter Romance|73|6.5
132597|37362|Ramona|84|6.0
173557|83996|The Seven Year Hitch|86|5.2
22519|138764|The Two Worlds of Jennie Logan|94|2.0
402582|60074|Handsome: A Netflix Mystery Movie|81|5.7
24590|71498|Conversations with God|109|6.5
85463|126486|Atelier Fontana|200|6.0
413467|40391|Stingray|90|0.0
395965|1643485|A Billion Lives|94|9.5
65386|544621|Officers|96|7.4
238869|555740|All Inclusive 2|95|3.9
14555|77005|Sagan|180|5.4
278095|86152|A Gift with a Character|88|6.3
295823|1303424|Mixed Feelings|100|3.3
309739|67361|8 New Dates|86|6.4
338517|230715|The Dawns Here Are Quiet|120|6.5
154972|16672|Het Bombardement|100|4.6
260584|1111244|Peasants|94|5.1
20885|545758|The Republic of ShKID|103|6.4
53739|148763|For the Good of Others|102|5.8
79733|137442|Vysotsky: Thank God I'm Alive|127|5.9
241863|17282|As the Gods Will|117|7.1
9990|61549|Walking Tall: Lone Justice|95|5.2
131039|77964|Sea Wolf|180|4.9
369524|18596|The Comedian|120|5.6
408381|1138344|Monolith|83|6.1
416987|1682542|After the Reality|85|6.0
411005|56379|Godspeed|111|6.3
416127|1032044|Dark Exorcism|81|4.4
340215|1630270|Dusk|91|5.9
425488|28839|Dark Heart AKA Wagstaffe|120|6.0
401065|1631644|The Axe Murders of Villisca|78|4.9
255898|127123|Another Year|107|6.7
347786|235772|Pioneer Heroes|116|8.0
77185|386918|Two Days|90|5.0
390293|88564|Bugs|75|0.0
447091|1776922|Delisin|75|0.0
130300|81693|Back to You and Me|92|2.7
111042|24939|The Shocking Miss Pilgrim|85|6.3
416951|1675709|Blackout|53|6.7
338227|1165830|Women vs. Men|90|4.5
198646|43553|King, Queen, Knave|104|5.0
11396|32012|The Last Adventure|112|6.4
274991|1457084|Mister Designer|103|4.5
160124|142502|A Long and Happy Life|77|6.3
49579|142502|Help Gone Mad|119|4.8
38332|142497|Kolya - Rolling Stone|93|6.2
49574|142497|Cloud Heaven|76|5.9
126555|1138584|Princess Goldilocks|74|6.0
78595|74118|Nightshift|95|7.0
57204|43786|Touch and Go|101|7.1
152989|1133587|The Stroller Strategy|90|5.4
4644|41673|The Year of Getting to Know Us|90|4.4
349177|1488111|Sucker|90|5.8
2132|21849|Totally Blonde|94|4.3
50332|88077|Snow|120|6.9
23594|10085|Wild Roomies|88|5.3
325111|98812|Wingman Inc.|106|3.8
80211|109044|Weekend Pass|88|4.0
62399|77810|Under New Management|87|6.0
70172|59943|Still Not Quite Human|84|5.2
16058|75990|Take Away|88|5.2
107808|1042635|The Yankles|115|7.0
62196|1630053|Somebody's Hero|0|6.1
201429|19865|The Divided Heaven|116|6.3
411518|1669574|Triumph's Summer Election Special 2016|65|8.5
94340|552208|Subdivision|100|6.3
10960|33880|Project: ALF|95|5.1
32888|1435164|Ski School 2|92|4.7
26510|95576|School for Seduction|104|6.0
35320|56506|School Of Life|111|6.1
125302|63852|Puck Hogs|90|4.5
55733|82618|The Princess & the Marine|100|5.9
55728|63713|Plain Clothes|98|7.6
18043|82640|Popcorn|90|5.5
44015|233453|The Prime Gig|98|5.6
19675|63772|Pretty Cool Too|88|4.8
55738|58973|Shut Up and Kiss Me!|101|4.3
55734|27146|Second String|100|7.0
82377|152510|Secret Santa|0|5.1
44762|131363|Short Track|100|6.5
20473|51516|Not Quite Human|97|5.3
20564|33341|Nearing Grace|105|5.5
15075|17862|One Last Thing...|96|5.9
38966|68381|The Night Before|85|7.4
14543|1063900|The Matrix Revisited|123|6.7
42306|127723|Love at First Hiccup|85|5.4
24881|111207|Love Hurts|95|5.3
55694|223006|Miracle Beach|88|5.6
59807|229750|Love and Mary|104|5.3
39084|11401|Once a Thief|96|4.8
71288|48309|Meant To Be|90|4.4
55769|167611|Man Maid|0|7.0
44593|72622|Perfect Opposites|90|4.8
10572|65631|Michel Vaillant|103|5.1
34167|12833|Looking for Kitty|95|4.9
45249|59943|Not Quite Human II|91|7.1
393196|142960|Meet The Santas|96|4.2
41301|50719|Nature of the Beast|90|5.3
30118|77885|Outside Sales|90|8.0
76059|1125619|Oesje!|0|7.5
387999|442286|The High Schooler's Guide to College Parties|90|5.0
26264|43954|George of the Jungle 2|87|3.9
256109|1293834|Last Call|81|3.7
15285|291251|Growing Op|100|6.5
94532|153950|Reel Love|90|5.1
86231|2103|The In Crowd|95|5.3
177085|32593|Late Last Night|90|3.5
33586|96323|Heavy Petting|92|3.8
47893|545720|Giving It Up|90|4.4
215579|157301|Family Ties Vacation|90|4.7
18866|83716|Knots|93|5.0
119457|214680|General Education|94|4.5
55715|92062|Fast Girl|95|4.0
34203|222497|Justin Time|95|7.0
50492|1186596|Large|78|6.0
328212|1124099|The Last Man on Earth|90|7.0
44417|81964|Hector|90|7.6
209379|80747|Knight Rider|110|5.6
16875|120247|Cheats|86|5.6
20148|85717|Cowboys & Angels|89|5.9
19580|84843|The Dukes of Hazzard: The Beginning|95|4.8
299513|62116|Drumline: A New Beat|101|5.8
394045|439236|Casual Encounters|82|4.0
80147|588887|Coming & Going|92|6.5
17871|57604|Chris Rock: Never Scared|91|7.8
50161|184927|Dolphins|0|4.2
76706|110834|Christmas Mail|89|5.0
55712|82579|Demolition University|90|5.3
83079|97704|Crystal Heart|103|7.0
63447|549641|Cupid's Balls|100|5.3
225762|936025|Breakfast With Jonny Wilkinson|0|6.3
48281|82641|Before You Say 'I Do'|87|5.2
317925|220956|A la mala|99|7.0
41709|232019|Alchemy|86|5.3
127497|233438|Backwards|89|6.1
160234|1149788|Abel's Field|104|6.8
257439|1297480|Bank$tas|80|5.8
74415|139725|A Heartbeat Away|91|4.6
48962|141594|A Bela e o Paparazzo|0|6.9
46712|1205254|Blue Eyelids|98|5.9
54144|8688|Abel|83|6.7
390059|229380|Permission|96|0.0
24791|1053307|A|136|0.0
111913|1053307|A2|131|0.0
383001|1578398|My Honor Was Loyalty|116|4.3
